Season,Player,From_Club,To_Club,From_League,To_League,Fee
22/23,Malick Thiaw,fc-schalke-04,ac-mailand,L1,IT1,8800000.0
22/23,Junior Messias,fc-crotone,ac-mailand,IT3C,IT1,6200000.0
22/23,Alessandro Florenzi,as-rom,ac-mailand,IT1,IT1,2650000.0
22/23,Devis Vásquez,club-guarani,ac-mailand,PR1C,IT1,810000.0
22/23,Jens Petter Hauge,ac-mailand,eintracht-frankfurt,IT1,L1,8199999.999999999
22/23,Léo Duarte,ac-mailand,istanbul-basaksehir-fk,IT1,TR1,2000000.0
22/23,Frank Tsadjout,ac-mailand,us-cremonese,IT1,IT1,400000.0
22/23,Alessandro Plizzari,ac-mailand,delfino-pescara-1936,IT1,IT3C,200000.0
22/23,Robin Gosens,atalanta-bergamo,inter-mailand,IT1,IT1,27400000.0
22/23,Joaquín Correa,lazio-rom,inter-mailand,IT1,IT1,27300000.0
22/23,Cesare Casadei,inter-mailand,fc-chelsea,IT1,GB1,14860000.0
22/23,Michele Di Gregorio,inter-mailand,ac-monza,IT1,IT1,4150000.0000000005
22/23,Andreaw Gravillon,inter-mailand,stade-reims,IT1,FR1,3000000.0
22/23,Niccolò Corrado,inter-mailand,ternana-calcio,IT1,IT2,90000.0
22/23,Min-jae Kim,fenerbahce-istanbul,ssc-neapel,TR1,IT1,19000000.0
22/23,Mathías Olivera,fc-getafe,ssc-neapel,ES1,IT1,16500000.0
22/23,Frank Anguissa,fc-fulham,ssc-neapel,GB1,IT1,16000000.0
22/23,Khvicha Kvaratskhelia,dinamo-batumi,ssc-neapel,GE1N,IT1,13300000.0
22/23,Leo Østigård,brighton-amp-hove-albion,ssc-neapel,GB1,IT1,5500000.0
22/23,Kalidou Koulibaly,ssc-neapel,fc-chelsea,IT1,GB1,42000000.0
22/23,Fabián Ruiz,ssc-neapel,fc-paris-saint-germain,IT1,FR1,22500000.0
22/23,Arkadiusz Milik,ssc-neapel,olympique-marseille,IT1,FR1,9700000.0
22/23,Gennaro Tutino,ssc-neapel,parma-calcio-1913,IT1,IT2,5750000.0
22/23,Adam Ounas,ssc-neapel,losc-lille,IT1,FR1,2500000.0
22/23,Franco Ferrari,ssc-neapel,lr-vicenza-virtus,IT1,IT3A,350000.0
22/23,Eugenio D'Ursi,ssc-neapel,fc-crotone,IT1,IT3C,183000.0
22/23,Luca Palmiero,ssc-neapel,delfino-pescara-1936,IT1,IT3C,125000.0
22/23,Bremer,fc-turin,juventus-turin,IT1,IT1,46900000.0
22/23,Federico Chiesa,ac-florenz,juventus-turin,IT1,IT1,44600000.0
22/23,Filip Kostić,eintracht-frankfurt,juventus-turin,L1,IT1,14700000.0
22/23,Andrea Cambiaso,genua-cfc,juventus-turin,IT2,IT1,13300000.0
22/23,Matthijs de Ligt,juventus-turin,fc-bayern-munchen,IT1,L1,67000000.0
22/23,Merih Demiral,juventus-turin,atalanta-bergamo,IT1,IT1,21000000.0
22/23,Rolando Mandragora,juventus-turin,ac-florenz,IT1,IT1,8199999.999999999
22/23,Giacomo Vrioni,juventus-turin,new-england-revolution,IT1,MLS1,3660000.0
22/23,Luís Maximiano,fc-granada,lazio-rom,ES2,IT1,10500000.0
22/23,Nicolò Casale,hellas-verona,lazio-rom,IT1,IT1,8000000.0
22/23,Marcos Antônio,shakhtar-donetsk,lazio-rom,UKR1,IT1,7500000.0
22/23,Mattia Zaccagni,hellas-verona,lazio-rom,IT1,IT1,7100000.0
22/23,Mario Gila,real-madrid-b-castilla-,lazio-rom,E3G1,IT1,6000000.0
22/23,Ivan Provedel,spezia-calcio,lazio-rom,IT1,IT1,2550000.0
22/23,Joaquín Correa,lazio-rom,inter-mailand,IT1,IT1,27300000.0
22/23,Vedat Muriqi,lazio-rom,rcd-mallorca,IT1,ES1,8020000.0
22/23,Denis Vavro,lazio-rom,fc-kopenhagen,IT1,DKMR,4500000.0
22/23,Sofian Kiyine,lazio-rom,oud-heverlee-leuven,IT1,BE1,1700000.0
22/23,Fabio Maistro,lazio-rom,spal,IT1,IT2,500000.0
22/23,Zeki Çelik,losc-lille,as-rom,FR1,IT1,7400000.0
22/23,Nicolò Zaniolo,as-rom,galatasaray-istanbul,IT1,TR1,15000000.0
22/23,Jordan Veretout,as-rom,olympique-marseille,IT1,FR1,12450000.0
22/23,Pau López,as-rom,olympique-marseille,IT1,FR1,12000000.0
22/23,Cengiz Ünder,as-rom,olympique-marseille,IT1,FR1,11400000.0
22/23,Felix Afena-Gyan,as-rom,us-cremonese,IT1,IT1,6000000.0
22/23,Robin Olsen,as-rom,aston-villa,IT1,GB1,3500000.0
22/23,Alessandro Florenzi,as-rom,ac-mailand,IT1,IT1,2650000.0
22/23,Riccardo Calafiori,as-rom,fc-basel-1893,IT1,C1,2600000.0
22/23,Riccardo Ciervo,as-rom,us-sassuolo,IT1,IT1,2000000.0
22/23,Amadou Diawara,as-rom,rsc-anderlecht,IT1,BE1,1890000.0
22/23,Tommaso Milanese,as-rom,us-cremonese,IT1,IT1,750000.0
22/23,Dodô,shakhtar-donetsk,ac-florenz,UKR1,IT1,14500000.0
22/23,Rolando Mandragora,juventus-turin,ac-florenz,IT1,IT1,8199999.999999999
22/23,Antonín Barák,hellas-verona,ac-florenz,IT1,IT1,7860000.0
22/23,Abdelhamid Sabiri,sampdoria-genua,ac-florenz,IT1,IT1,2500000.0
22/23,Josip Brekalo,vfl-wolfsburg,ac-florenz,L1,IT1,1700000.0
22/23,Federico Chiesa,ac-florenz,juventus-turin,IT1,IT1,44600000.0
22/23,Erick Pulgar,ac-florenz,flamengo-rio-de-janeiro,IT1,BRA1,2800000.0
22/23,Bartlomiej Dragowski,ac-florenz,spezia-calcio,IT1,IT1,2450000.0
22/23,Daniele Ghilardi,ac-florenz,hellas-verona,IT1,IT1,380000.0
22/23,Éderson,us-salernitana-1919,atalanta-bergamo,IT1,IT1,22900000.0
22/23,Jérémie Boga,us-sassuolo,atalanta-bergamo,IT1,IT1,22000000.0
22/23,Merih Demiral,juventus-turin,atalanta-bergamo,IT1,IT1,21000000.0
22/23,Rasmus Højlund,sk-sturm-graz,atalanta-bergamo,A1,IT1,20000000.0
22/23,Brandon Soppy,udinese-calcio,atalanta-bergamo,IT1,IT1,9900000.0
22/23,Ademola Lookman,rasenballsport-leipzig,atalanta-bergamo,L1,IT1,9350000.0
22/23,Cristian Romero,atalanta-bergamo,tottenham-hotspur,IT1,GB1,52000000.0
22/23,Robin Gosens,atalanta-bergamo,inter-mailand,IT1,IT1,27400000.0
22/23,Andrea Colpani,atalanta-bergamo,ac-monza,IT1,IT1,9000000.0
22/23,Remo Freuler,atalanta-bergamo,nottingham-forest,IT1,GB1,8300000.000000001
22/23,Matteo Lovato,atalanta-bergamo,us-salernitana-1919,IT1,IT1,7000000.0
22/23,Davide Bettella,atalanta-bergamo,ac-monza,IT1,IT1,5000000.0
22/23,Bosko Sutalo,atalanta-bergamo,gnk-dinamo-zagreb,IT1,KR1,4050000.0
22/23,Filippo Melegoni,atalanta-bergamo,genua-cfc,IT1,IT2,4000000.0
22/23,Arkadiusz Reca,atalanta-bergamo,spezia-calcio,IT1,IT1,3900000.0
22/23,Luca Valzania,atalanta-bergamo,us-cremonese,IT1,IT1,3000000.0
22/23,Enrico Del Prato,atalanta-bergamo,parma-calcio-1913,IT1,IT2,2750000.0
22/23,Rodrigo Guth,atalanta-bergamo,fortuna-sittard,IT1,NL1,1100000.0
22/23,Olaf Kobacki,atalanta-bergamo,arka-gdynia,IT1,PL2,180000.0
22/23,Anton Kresic,atalanta-bergamo,hnk-rijeka,IT1,KR1,150000.0
22/23,Giovanni Simeone,cagliari-calcio,hellas-verona,IT2,IT1,10500000.0
22/23,Thomas Henry,venezia-fc,hellas-verona,IT2,IT1,5230000.0
22/23,Gianluca Caprari,sampdoria-genua,hellas-verona,IT1,IT1,5000000.0
22/23,Isak Hien,djurgardens-if,hellas-verona,SE1,IT1,4600000.0
22/23,Martin Hongla,royal-antwerpen-fc,hellas-verona,BE1,IT1,3700000.0
22/23,Juan Cabal,atletico-nacional,hellas-verona,COLP,IT1,3500000.0
22/23,Josh Doig,hibernian-fc,hellas-verona,SC1,IT1,3400000.0
22/23,Mateusz Praszelik,slask-wroclaw,hellas-verona,PL1,IT1,2000000.0
22/23,Lorenzo Montipò,benevento-calcio,hellas-verona,IT2,IT1,1100000.0
22/23,Cyril Ngonge,fc-groningen,hellas-verona,NL1,IT1,550000.0
22/23,Ajdin Hrustić,eintracht-frankfurt,hellas-verona,L1,IT1,500000.0
22/23,Daniele Ghilardi,ac-florenz,hellas-verona,IT1,IT1,380000.0
22/23,Bruno Conti,cagliari-calcio-u19,hellas-verona,IJ1,IT1,100000.0
22/23,Nicolò Casale,hellas-verona,lazio-rom,IT1,IT1,8000000.0
22/23,Antonín Barák,hellas-verona,ac-florenz,IT1,IT1,7860000.0
22/23,Mattia Zaccagni,hellas-verona,lazio-rom,IT1,IT1,7100000.0
22/23,Destiny Udogie,hellas-verona,udinese-calcio,IT1,IT1,5200000.0
22/23,Mariusz Stepinski,hellas-verona,aris-limassol,IT1,ZYP1,150000.0
22/23,Perr Schuurs,ajax-amsterdam,fc-turin,NL1,IT1,9400000.0
22/23,Samuele Ricci,fc-empoli,fc-turin,IT1,IT1,8500000.0
22/23,Emirhan İlkhan,besiktas-istanbul,fc-turin,TR1,IT1,4900000.0
22/23,Pietro Pellegri,as-monaco,fc-turin,FR1,IT1,4200000.0
22/23,Yann Karamoh,parma-calcio-1913,fc-turin,IT2,IT1,1000000.0
22/23,Brian Bayeye,us-catanzaro,fc-turin,IT3C,IT1,700000.0
22/23,Etrit Berisha,spal,fc-turin,IT2,IT1,300000.0
22/23,Bremer,fc-turin,juventus-turin,IT1,IT1,46900000.0
22/23,Saša Lukić,fc-turin,fc-fulham,IT1,GB1,9800000.0
22/23,Jacopo Segre,fc-turin,palermo-fc,IT1,IT2,500000.0
22/23,Vincenzo Millico,fc-turin,cagliari-calcio,IT1,IT2,18000.0
22/23,Agustín Álvarez,ca-penarol,us-sassuolo,URUC,IT1,12000000.0
22/23,Kristian Thorstvedt,krc-genk,us-sassuolo,BE1,IT1,10150000.0
22/23,Armand Laurienté,fc-lorient,us-sassuolo,FR1,IT1,10100000.0
22/23,Matheus Henrique,gremio-porto-alegre,us-sassuolo,BRA1,IT1,7000000.0
22/23,Janis Antiste,spezia-calcio,us-sassuolo,IT1,IT1,5680000.0
22/23,Emil Konradsen Ceide,rosenborg-bk,us-sassuolo,NO1,IT1,2850000.0
22/23,Riccardo Ciervo,as-rom,us-sassuolo,IT1,IT1,2000000.0
22/23,Abdou Harroui,sparta-rotterdam,us-sassuolo,NL1,IT1,1000000.0
22/23,Gianluca Scamacca,us-sassuolo,west-ham-united,IT1,GB1,28600000.0
22/23,Jérémie Boga,us-sassuolo,atalanta-bergamo,IT1,IT1,22000000.0
22/23,Francesco Caputo,us-sassuolo,sampdoria-genua,IT1,IT1,4000000.0
22/23,Jens Odgaard,us-sassuolo,az-alkmaar,IT1,NL1,3590000.0
22/23,Vlad Chiricheș,us-sassuolo,us-cremonese,IT1,IT1,2000000.0
22/23,Mehdi Bourabia,us-sassuolo,spezia-calcio,IT1,IT1,1650000.0
22/23,Lukas Haraslin,us-sassuolo,ac-sparta-prag,IT1,TS1,1500000.0
22/23,Enrico Brignola,us-sassuolo,benevento-calcio,IT1,IT2,1500000.0
22/23,Hassane Kamara,fc-watford,udinese-calcio,GB2,IT1,19000000.0
22/23,Beto,portimonense-sc,udinese-calcio,PO1,IT1,15000000.0
22/23,Nehuén Pérez,atletico-madrid,udinese-calcio,ES1,IT1,8000000.0
22/23,Matheus Martins,fluminense-rio-de-janeiro,udinese-calcio,BRA1,IT1,6000000.0
22/23,Destiny Udogie,hellas-verona,udinese-calcio,IT1,IT1,5200000.0
22/23,Adam Masina,fc-watford,udinese-calcio,GB2,IT1,5000000.0
22/23,Jaka Bijol,zska-moskau,udinese-calcio,RU1,IT1,4000000.0
22/23,Enzo Ebosse,sco-angers,udinese-calcio,FR1,IT1,4000000.0
22/23,Leonardo Buta,sc-braga-b,udinese-calcio,PT3A,IT1,2000000.0
22/23,Kingsley Ehizibue,1-fc-koln,udinese-calcio,L1,IT1,1500000.0
22/23,Nahuel Molina,udinese-calcio,atletico-madrid,IT1,ES1,20000000.0
22/23,Destiny Udogie,udinese-calcio,tottenham-hotspur,IT1,GB1,18000000.0
22/23,Jean-Victor Makengo,udinese-calcio,fc-lorient,IT1,FR1,11000000.0
22/23,Brandon Soppy,udinese-calcio,atalanta-bergamo,IT1,IT1,9900000.0
22/23,Mamadou Coulibaly,udinese-calcio,us-salernitana-1919,IT1,IT1,3000000.0
22/23,Thomas Battistella,udinese-calcio,modena-fc-2018,IT1,IT2,700000.0
22/23,Joshua Zirkzee,fc-bayern-munchen,fc-bologna,L1,IT1,8500000.0
22/23,Jhon Lucumí,krc-genk,fc-bologna,BE1,IT1,8000000.0
22/23,Arthur Theate,kv-oostende,fc-bologna,BE1,IT1,6750000.0
22/23,Michel Aebischer,bsc-young-boys,fc-bologna,C1,IT1,3000000.0
22/23,Lewis Ferguson,aberdeen-fc,fc-bologna,SC1,IT1,2000000.0
22/23,Joaquín Sosa,club-nacional,fc-bologna,,IT1,950000.0
22/23,Matteo Angeli,imolese-calcio-1919,fc-bologna,IT3B,IT1,50000.0
22/23,Arthur Theate,fc-bologna,fc-stade-rennes,IT1,FR1,19000000.0
22/23,Aaron Hickey,fc-bologna,fc-brentford,IT1,GB1,14250000.0
22/23,Mattias Svanberg,fc-bologna,vfl-wolfsburg,IT1,L1,9500000.0
22/23,César Falletti,fc-bologna,ternana-calcio,IT1,IT2,1000.0
22/23,Guglielmo Vicario,cagliari-calcio,fc-empoli,IT2,IT1,8500000.0
22/23,Liberato Cacace,vv-st-truiden,fc-empoli,BE1,IT1,3000000.0
22/23,Petar Stojanović,gnk-dinamo-zagreb,fc-empoli,KR1,IT1,1200000.0
22/23,Mattia Viti,fc-empoli,ogc-nizza,IT1,FR1,13000000.0
22/23,Samuele Ricci,fc-empoli,fc-turin,IT1,IT1,8500000.0
22/23,Leonardo Mancuso,fc-empoli,ac-monza,IT1,IT1,2790000.0
22/23,Simone Canestrelli,fc-empoli,ac-pisa-1909,IT1,IT2,2600000.0
22/23,Samuele Damiani,fc-empoli,palermo-fc,IT1,IT2,300000.0
22/23,Davide Zappella,fc-empoli,virtus-entella,IT1,IT3B,20000.0
22/23,Francesco Caputo,us-sassuolo,sampdoria-genua,IT1,IT1,4000000.0
22/23,Marco Delle Monache,delfino-pescara-1936,sampdoria-genua,IT3C,IT1,1500000.0
22/23,Abdelhamid Sabiri,ascoli-calcio,sampdoria-genua,IT2,IT1,1000000.0
22/23,Mikkel Damsgaard,sampdoria-genua,fc-brentford,IT1,GB1,15000000.0
22/23,Gianluca Caprari,sampdoria-genua,hellas-verona,IT1,IT1,5000000.0
22/23,Federico Bonazzoli,sampdoria-genua,us-salernitana-1919,IT1,IT1,5000000.0
22/23,Morten Thorsby,sampdoria-genua,1-fc-union-berlin,IT1,L1,3000000.0
22/23,Abdelhamid Sabiri,sampdoria-genua,ac-florenz,IT1,IT1,2500000.0
22/23,Omar Colley,sampdoria-genua,besiktas-istanbul,IT1,TR1,2300000.0
22/23,Ernesto Torregrossa,sampdoria-genua,ac-pisa-1909,IT1,IT2,1800000.0
22/23,Arkadiusz Reca,atalanta-bergamo,spezia-calcio,IT1,IT1,3900000.0
22/23,Przemysław Wiśniewski,venezia-fc,spezia-calcio,IT2,IT1,3810000.0
22/23,Kevin Agudelo,genua-cfc,spezia-calcio,IT2,IT1,2500000.0
22/23,Bartlomiej Dragowski,ac-florenz,spezia-calcio,IT1,IT1,2450000.0
22/23,Mehdi Bourabia,us-sassuolo,spezia-calcio,IT1,IT1,1650000.0
22/23,Raimonds Krollis,valmiera-fc,spezia-calcio,LET1,IT1,1520000.0
22/23,Tio Cipot,ns-mura,spezia-calcio,SL1,IT1,1060000.0
22/23,Jakub Kiwior,spezia-calcio,fc-arsenal,IT1,GB1,19500000.0
22/23,Janis Antiste,spezia-calcio,us-sassuolo,IT1,IT1,5680000.0
22/23,Giulio Maggiore,spezia-calcio,us-salernitana-1919,IT1,IT1,3500000.0
22/23,Ivan Provedel,spezia-calcio,lazio-rom,IT1,IT1,2550000.0
22/23,Mikael Egill Ellertsson,spezia-calcio,venezia-fc,IT1,IT2,1500000.0
22/23,Elio Capradossi,spezia-calcio,cagliari-calcio,IT1,IT2,200000.0
22/23,Kleis Bozhanaj,spezia-calcio,carrarese-calcio-1908,IT1,IT3B,40000.0
22/23,Matteo Lovato,atalanta-bergamo,us-salernitana-1919,IT1,IT1,7000000.0
22/23,Flavius Daniliuc,ogc-nizza,us-salernitana-1919,FR1,IT1,5800000.0
22/23,Federico Bonazzoli,sampdoria-genua,us-salernitana-1919,IT1,IT1,5000000.0
22/23,Domagoj Bradarić,losc-lille,us-salernitana-1919,FR1,IT1,5000000.0
22/23,Emil Bohinen,zska-moskau,us-salernitana-1919,RU1,IT1,3850000.0
22/23,Giulio Maggiore,spezia-calcio,us-salernitana-1919,IT1,IT1,3500000.0
22/23,Mikael,sport-club-do-recife,us-salernitana-1919,BRA2,IT1,3280000.0
22/23,Mamadou Coulibaly,udinese-calcio,us-salernitana-1919,IT1,IT1,3000000.0
22/23,Diego Valencia,cd-universidad-catolica,us-salernitana-1919,CLPD,IT1,2500000.0
22/23,Dylan Bronn,fc-metz,us-salernitana-1919,FR2,IT1,1560000.0
22/23,Pawel Jaroszynski,genua-cfc,us-salernitana-1919,IT2,IT1,1450000.0
22/23,Pasquale Mazzocchi,venezia-fc,us-salernitana-1919,IT2,IT1,1000000.0
22/23,Grigoris Kastanos,juventus-turin-u23,us-salernitana-1919,IT3A,IT1,300000.0
22/23,Éderson,us-salernitana-1919,atalanta-bergamo,IT1,IT1,22900000.0
22/23,Daniel Samek,sk-slavia-prag,us-lecce,TS1,IT1,2000000.0
22/23,Lameck Banda,maccabi-petah-tikva,us-lecce,ISR2,IT1,2000000.0
22/23,Federico Di Francesco,spal,us-lecce,IT2,IT1,800000.0
22/23,Federico Baschirotto,ascoli-calcio,us-lecce,IT2,IT1,280000.0
22/23,Tommaso Cassandro,as-cittadella,us-lecce,IT2,IT1,250000.0
22/23,Massimo Coda,us-lecce,genua-cfc,IT1,IT2,1500000.0
22/23,Francesco Di Mariano,us-lecce,palermo-fc,IT1,IT2,1000000.0
22/23,Mario Gargiulo,us-lecce,modena-fc-2018,IT1,IT2,800000.0
22/23,Brayan Vera,us-lecce,cd-america-de-cali,IT1,COLP,300000.0
22/23,Cyriel Dessers,krc-genk,us-cremonese,BE1,IT1,6500000.0
22/23,Felix Afena-Gyan,as-rom,us-cremonese,IT1,IT1,6000000.0
22/23,Charles Pickel,fc-famalicao,us-cremonese,PO1,IT1,3800000.0
22/23,Emanuel Aiwu,sk-rapid-wien,us-cremonese,A1,IT1,3500000.0
22/23,Luca Valzania,atalanta-bergamo,us-cremonese,IT1,IT1,3000000.0
22/23,Luca Zanimacchia,juventus-turin-u23,us-cremonese,IT3A,IT1,3000000.0
22/23,Giacomo Quagliata,heracles-almelo,us-cremonese,NL2,IT1,2000000.0
22/23,Vlad Chiricheș,us-sassuolo,us-cremonese,IT1,IT1,2000000.0
22/23,Luka Lochoshvili,wolfsberger-ac,us-cremonese,A1,IT1,1600000.0
22/23,Tommaso Milanese,as-rom,us-cremonese,IT1,IT1,750000.0
22/23,Frank Tsadjout,ac-mailand,us-cremonese,IT1,IT1,400000.0
22/23,Paolo Ghiglione,genua-cfc,us-cremonese,IT2,IT1,300000.0
22/23,Joshua Tenkorang,ssd-citta-di-campobasso,us-cremonese,,IT1,200000.0
22/23,Andrea Colpani,atalanta-bergamo,ac-monza,IT1,IT1,9000000.0
22/23,Davide Bettella,atalanta-bergamo,ac-monza,IT1,IT1,5000000.0
22/23,Michele Di Gregorio,inter-mailand,ac-monza,IT1,IT1,4150000.0000000005
22/23,Andrea Carboni,cagliari-calcio,ac-monza,IT2,IT1,4000000.0
22/23,Valentin Antov,zska-sofia,ac-monza,,IT1,3900000.0
22/23,Pedro Pereira,benfica-lissabon,ac-monza,PO1,IT1,2870000.0
22/23,Leonardo Mancuso,fc-empoli,ac-monza,IT1,IT1,2790000.0
22/23,Mattia Valoti,spal,ac-monza,IT2,IT1,2750000.0
22/23,Samuele Birindelli,ac-pisa-1909,ac-monza,IT2,IT1,1600000.0
22/23,Alessandro Sorrentino,delfino-pescara-1936,ac-monza,IT3C,IT1,800000.0
